Platform,File Name,Class,Start Line,End Line,Displacement,Level
chatgpt,gpt-15.py,Simple Assignment,13,13,0,A1
chatgpt,gpt-15.py,Simple Assignment,14,14,0,A1
chatgpt,gpt-15.py,Assigment with sum (total = total + 1),3,3,4,A1
chatgpt,gpt-15.py,Function with Simple argument,1,4,0,A1
chatgpt,gpt-15.py,Return,4,4,4,A1
chatgpt,gpt-150.py,3 Nested List,4,6,23,A2
chatgpt,gpt-150.py,Simple List,4,4,24,A1
chatgpt,gpt-150.py,Simple List,5,5,24,A1
chatgpt,gpt-150.py,Simple List,6,6,24,A1
chatgpt,gpt-150.py,Simple Tuple,13,13,27,A1
chatgpt,gpt-150.py,Print,9,9,0,A1
chatgpt,gpt-150.py,Print,10,10,0,A1
chatgpt,gpt-150.py,Print,16,16,0,A1
chatgpt,gpt-150.py,Print,17,17,0,A1
chatgpt,gpt-150.py,Simple Atributte,4,4,14,A2
chatgpt,gpt-150.py,Simple Assignment,4,6,0,A1
chatgpt,gpt-150.py,Simple Assignment,13,13,0,A1
chatgpt,gpt-150.py,Import with 'as' extension ,1,1,0,B1
chatgpt,gpt-151.py,5 Nested List,4,8,23,A2
chatgpt,gpt-151.py,Simple List,4,4,24,A1
chatgpt,gpt-151.py,Simple List,5,5,24,A1
chatgpt,gpt-151.py,Simple List,6,6,24,A1
chatgpt,gpt-151.py,Simple List,7,7,24,A1
chatgpt,gpt-151.py,Simple List,8,8,24,A1
chatgpt,gpt-151.py,Simple Tuple,15,15,33,A1
chatgpt,gpt-151.py,Print,11,11,0,A1
chatgpt,gpt-151.py,Print,12,12,0,A1
chatgpt,gpt-151.py,Print,18,18,0,A1
chatgpt,gpt-151.py,Print,19,19,0,A1
chatgpt,gpt-151.py,Simple Atributte,4,4,14,A2
chatgpt,gpt-151.py,Simple Assignment,4,8,0,A1
chatgpt,gpt-151.py,Simple Assignment,15,15,0,A1
chatgpt,gpt-151.py,Import with 'as' extension ,1,1,0,B1
chatgpt,gpt-152.py,Simple Tuple,4,4,34,A1
chatgpt,gpt-152.py,Print,7,7,0,A1
chatgpt,gpt-152.py,Print,8,8,0,A1
chatgpt,gpt-152.py,Print,14,14,0,A1
chatgpt,gpt-152.py,Print,15,15,0,A1
chatgpt,gpt-152.py,Simple Atributte,4,4,8,A2
chatgpt,gpt-152.py,Simple Atributte,11,11,13,A2
chatgpt,gpt-152.py,Simple Atributte,4,4,8,A2
chatgpt,gpt-152.py,Simple Assignment,4,4,0,A1
chatgpt,gpt-152.py,Simple Assignment,11,11,0,A1
chatgpt,gpt-152.py,Import with 'as' extension ,1,1,0,B1
chatgpt,gpt-153.py,3 Nested List,4,6,23,A2
chatgpt,gpt-153.py,Simple List,4,4,24,A1
chatgpt,gpt-153.py,Simple List,5,5,24,A1
chatgpt,gpt-153.py,Simple List,6,6,24,A1
chatgpt,gpt-153.py,Simple Tuple,17,17,28,A1
chatgpt,gpt-153.py,Simple Tuple,24,24,44,A1
chatgpt,gpt-153.py,Print,9,9,0,A1
chatgpt,gpt-153.py,Print,10,10,0,A1
chatgpt,gpt-153.py,Print,19,19,0,A1
chatgpt,gpt-153.py,Print,20,20,0,A1
chatgpt,gpt-153.py,Print,29,29,0,A1
chatgpt,gpt-153.py,Print,30,30,0,A1
chatgpt,gpt-153.py,Simple Atributte,4,4,14,A2
chatgpt,gpt-153.py,Simple Atributte,14,14,21,A2
chatgpt,gpt-153.py,Simple Atributte,24,24,21,A2
chatgpt,gpt-153.py,Simple Assignment,4,6,0,A1
chatgpt,gpt-153.py,Simple Assignment,14,14,0,A1
chatgpt,gpt-153.py,Simple Assignment,17,17,0,A1
chatgpt,gpt-153.py,Simple Assignment,24,24,0,A1
chatgpt,gpt-153.py,Simple Assignment,27,27,0,A1
chatgpt,gpt-153.py,Import with 'as' extension ,1,1,0,B1
chatgpt,gpt-154.py,3 Nested List,4,6,23,A2
chatgpt,gpt-154.py,Simple List,4,4,24,A1
chatgpt,gpt-154.py,Simple List,5,5,24,A1
chatgpt,gpt-154.py,Simple List,6,6,24,A1
chatgpt,gpt-154.py,Print,9,9,0,A1
chatgpt,gpt-154.py,Print,10,10,0,A1
chatgpt,gpt-154.py,Print,19,19,0,A1
chatgpt,gpt-154.py,Print,20,20,0,A1
chatgpt,gpt-154.py,Print,22,22,0,A1
chatgpt,gpt-154.py,Print,23,23,0,A1
chatgpt,gpt-154.py,Simple Atributte,4,4,14,A2
chatgpt,gpt-154.py,Simple Atributte,13,13,13,A2
chatgpt,gpt-154.py,Simple Atributte,16,16,13,A2
chatgpt,gpt-154.py,Simple Assignment,4,6,0,A1
chatgpt,gpt-154.py,Simple Assignment,13,13,0,A1
chatgpt,gpt-154.py,Simple Assignment,16,16,0,A1
chatgpt,gpt-154.py,Import with 'as' extension ,1,1,0,B1
chatgpt,gpt-155.py,3 Nested List,4,6,23,A2
chatgpt,gpt-155.py,Simple List,4,4,24,A1
chatgpt,gpt-155.py,Simple List,5,5,24,A1
chatgpt,gpt-155.py,Simple List,6,6,24,A1
chatgpt,gpt-155.py,1 Nested List,7,7,21,A2
chatgpt,gpt-155.py,Simple List,7,7,22,A1
chatgpt,gpt-155.py,Print,10,10,0,A1
chatgpt,gpt-155.py,Print,11,11,0,A1
chatgpt,gpt-155.py,Print,17,17,0,A1
chatgpt,gpt-155.py,Print,18,18,0,A1
chatgpt,gpt-155.py,Print,24,24,0,A1
chatgpt,gpt-155.py,Print,25,25,0,A1
chatgpt,gpt-155.py,Simple Atributte,7,7,12,A2
chatgpt,gpt-155.py,Simple Atributte,4,4,14,A2
chatgpt,gpt-155.py,Simple Atributte,14,14,30,A2
chatgpt,gpt-155.py,Simple Atributte,21,21,24,A2
chatgpt,gpt-155.py,Simple Atributte,7,7,12,A2
chatgpt,gpt-155.py,Simple Assignment,4,6,0,A1
chatgpt,gpt-155.py,Simple Assignment,7,7,0,A1
chatgpt,gpt-155.py,Simple Assignment,14,14,0,A1
chatgpt,gpt-155.py,Simple Assignment,21,21,0,A1
chatgpt,gpt-155.py,Import with 'as' extension ,1,1,0,B1
chatgpt,gpt-156.py,3 Nested List,5,5,18,A2
chatgpt,gpt-156.py,3 Nested List,6,6,18,A2
chatgpt,gpt-156.py,Simple List,5,5,19,A1
chatgpt,gpt-156.py,Simple List,5,5,30,A1
chatgpt,gpt-156.py,Simple List,5,5,41,A1
chatgpt,gpt-156.py,Simple List,6,6,19,A1
chatgpt,gpt-156.py,Simple List,6,6,30,A1
chatgpt,gpt-156.py,Simple List,6,6,41,A1
chatgpt,gpt-156.py,Simple Tuple,9,9,0,A1
chatgpt,gpt-156.py,Simple Tuple,9,9,38,A1
chatgpt,gpt-156.py,Simple Atributte,5,5,9,A2
chatgpt,gpt-156.py,Simple Atributte,6,6,9,A2
chatgpt,gpt-156.py,Simple Atributte,9,9,11,A2
chatgpt,gpt-156.py,Simple Atributte,12,12,7,A2
chatgpt,gpt-156.py,Simple Atributte,13,13,0,A2
chatgpt,gpt-156.py,Simple Atributte,14,14,0,A2
chatgpt,gpt-156.py,Simple Atributte,17,17,7,A2
chatgpt,gpt-156.py,Simple Atributte,18,18,0,A2
chatgpt,gpt-156.py,Simple Atributte,19,19,0,A2
chatgpt,gpt-156.py,Simple Atributte,22,22,0,A2
chatgpt,gpt-156.py,Simple Atributte,23,23,0,A2
chatgpt,gpt-156.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-156.py,Simple Assignment,6,6,0,A1
chatgpt,gpt-156.py,Simple Assignment,9,9,0,A1
chatgpt,gpt-156.py,Simple Assignment,12,12,0,A1
chatgpt,gpt-156.py,Simple Assignment,17,17,0,A1
chatgpt,gpt-156.py,Import with 'as' extension ,1,1,0,B1
chatgpt,gpt-156.py,Import with 'as' extension ,2,2,0,B1
chatgpt,gpt-16.py,Print,9,9,0,A1
chatgpt,gpt-16.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-16.py,Simple Assignment,3,3,0,A1
chatgpt,gpt-16.py,Assigment with sum (total = total + 1),6,6,0,A1
chatgpt,gpt-17.py,Print,2,2,0,A1
chatgpt,gpt-18.py,Print,5,5,0,A1
chatgpt,gpt-18.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-19.py,Print,5,5,0,A1
chatgpt,gpt-19.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-2.py,Print,1,1,0,A1
chatgpt,gpt-2.py,'range' call function,5,5,22,A2
chatgpt,gpt-2.py,Print,7,7,4,A1
chatgpt,gpt-2.py,Simple Assignment,3,3,0,A1
chatgpt,gpt-2.py,Assigment with sum (total = total + 1),6,6,4,A1
chatgpt,gpt-2.py,Simple Assignment,8,8,4,A1
chatgpt,gpt-2.py,Simple For Loop,5,8,0,A1
chatgpt,gpt-20.py,Print,5,5,0,A1
chatgpt,gpt-20.py,Simple Atributte,2,2,32,A2
chatgpt,gpt-20.py,Simple List Comprehension,2,2,13,C1
chatgpt,gpt-20.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-21.py,Simple Tuple,11,11,8,A1
chatgpt,gpt-21.py,Print,15,15,0,A1
chatgpt,gpt-21.py,Files --> 'open' call function,2,2,5,A2
chatgpt,gpt-21.py,Files --> 'write' call function,3,3,4,A2
chatgpt,gpt-21.py,Files --> 'open' call function,6,6,5,A2
chatgpt,gpt-21.py,Files --> 'open' call function,10,10,5,A2
chatgpt,gpt-21.py,'enumerate' call function,11,11,19,C2
chatgpt,gpt-21.py,Files --> 'write' call function,13,13,12,A2
chatgpt,gpt-21.py,Simple Atributte,3,3,4,A2
chatgpt,gpt-21.py,Simple Atributte,7,7,12,A2
chatgpt,gpt-21.py,Simple Atributte,13,13,12,A2
chatgpt,gpt-21.py,Simple Assignment,7,7,4,A1
chatgpt,gpt-21.py,Simple If statements,12,13,8,A1
chatgpt,gpt-21.py,For Loop with Tuple as name,11,13,4,A2
chatgpt,gpt-21.py,With,2,3,0,B1
chatgpt,gpt-21.py,With,6,7,0,B1
chatgpt,gpt-21.py,With,10,13,0,B1
chatgpt,gpt-22.py,Print,9,9,4,A1
chatgpt,gpt-22.py,Print,12,12,4,A1
chatgpt,gpt-22.py,Print,13,13,4,A1
chatgpt,gpt-22.py,Print,14,14,4,A1
chatgpt,gpt-22.py,Simple Atributte,5,5,8,A2
chatgpt,gpt-22.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-22.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-22.py,Simple If statements,8,14,0,A1
chatgpt,gpt-23.py,Print,10,10,0,A1
chatgpt,gpt-23.py,Simple Atributte,7,7,19,A2
chatgpt,gpt-23.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-23.py,Simple Assignment,3,3,0,A1
chatgpt,gpt-23.py,Simple Assignment,4,4,0,A1
chatgpt,gpt-23.py,Simple Assignment,7,7,0,A1
chatgpt,gpt-24.py,Print,8,8,4,A1
chatgpt,gpt-24.py,Print,10,10,4,A1
chatgpt,gpt-24.py,Simple Atributte,7,7,3,A2
chatgpt,gpt-24.py,Simple Atributte,7,7,3,A2
chatgpt,gpt-24.py,Simple Assignment,4,4,0,A1
chatgpt,gpt-24.py,Import,1,1,0,A2
chatgpt,gpt-24.py,Simple If statements,7,10,0,A1
chatgpt,gpt-25.py,Files --> 'open' call function,5,5,5,A2
chatgpt,gpt-25.py,Print,10,10,8,A1
chatgpt,gpt-25.py,Print,12,12,8,A1
chatgpt,gpt-25.py,Simple Atributte,6,6,12,A2
chatgpt,gpt-25.py,Simple Atributte,10,10,14,A2
chatgpt,gpt-25.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-25.py,Simple Assignment,6,6,4,A1
chatgpt,gpt-25.py,Simple If statements,8,12,4,A1
chatgpt,gpt-25.py,With,5,12,0,B1
chatgpt,gpt-26.py,Print,6,6,4,A1
chatgpt,gpt-26.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-26.py,Simplified incremental Assignment with increase amount,7,7,4,A2
chatgpt,gpt-26.py,While with Else Loop,5,7,0,B1
chatgpt,gpt-27.py,'range' call function,5,5,9,A2
chatgpt,gpt-27.py,'range' call function,7,7,13,A2
chatgpt,gpt-27.py,Print,10,10,4,A1
chatgpt,gpt-27.py,Print,8,8,8,A1
chatgpt,gpt-27.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-27.py,1 Nested For Loop,5,10,0,A2
chatgpt,gpt-27.py,Simple For Loop,7,8,4,A1
chatgpt,gpt-28.py,Print,8,8,0,A1
chatgpt,gpt-28.py,'range' call function,5,5,21,A2
chatgpt,gpt-28.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-28.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-29.py,'range' call function,5,5,9,A2
chatgpt,gpt-29.py,Print,6,6,4,A1
chatgpt,gpt-29.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-29.py,Simple For Loop,5,6,0,A1
chatgpt,gpt-3.py,Print,2,2,4,A1
chatgpt,gpt-3.py,Print,3,3,4,A1
chatgpt,gpt-3.py,'range' call function,4,4,13,A2
chatgpt,gpt-3.py,Print,5,5,8,A1
chatgpt,gpt-3.py,Simple Assignment,8,8,0,A1
chatgpt,gpt-3.py,Simple For Loop,4,5,4,A1
chatgpt,gpt-3.py,Function with Simple argument,1,5,0,A1
chatgpt,gpt-30.py,Simple List,2,2,10,A1
chatgpt,gpt-30.py,Print,14,14,8,A1
chatgpt,gpt-30.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-30.py,Simple If statements,7,8,4,A1
chatgpt,gpt-30.py,Simple If statements,10,11,4,A1
chatgpt,gpt-30.py,Simple If statements,13,14,4,A1
chatgpt,gpt-30.py,Simple For Loop,5,14,0,A1
chatgpt,gpt-30.py,'break' statement,8,8,8,B1
chatgpt,gpt-30.py,'continue' statement,11,11,8,B1
chatgpt,gpt-31.py,Print,17,17,0,A1
chatgpt,gpt-31.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-31.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-31.py,Simple Assignment,9,9,4,A1
chatgpt,gpt-31.py,Simplified incremental Assignment with ,13,13,8,A2
chatgpt,gpt-31.py,Simplified incremental Assignment with increase amount,14,14,8,A2
chatgpt,gpt-31.py,Simple If statements,8,14,0,A1
chatgpt,gpt-31.py,While with Else Loop,12,14,4,B1
chatgpt,gpt-32.py,'range' call function,5,5,9,A2
chatgpt,gpt-32.py,'range' call function,7,7,13,A2
chatgpt,gpt-32.py,Print,10,10,4,A1
chatgpt,gpt-32.py,Print,8,8,8,A1
chatgpt,gpt-32.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-32.py,1 Nested For Loop,5,10,0,A2
chatgpt,gpt-32.py,Simple For Loop,7,8,4,A1
chatgpt,gpt-33.py,Simple List,2,2,8,A1
chatgpt,gpt-33.py,'range' call function,5,5,9,A2
chatgpt,gpt-33.py,Print,6,6,4,A1
chatgpt,gpt-33.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-33.py,Simple For Loop,5,6,0,A1
chatgpt,gpt-34.py,'range' call function,2,2,11,A2
chatgpt,gpt-34.py,Print,3,3,4,A1
chatgpt,gpt-34.py,Simple For Loop,2,3,0,A1
chatgpt,gpt-35.py,'range' call function,2,2,9,A2
chatgpt,gpt-35.py,Print,6,6,0,A1
chatgpt,gpt-35.py,Print,3,3,4,A1
chatgpt,gpt-35.py,Simple For Loop,2,3,0,A1
chatgpt,gpt-36.py,Print,20,20,0,A1
chatgpt,gpt-36.py,'range' call function,23,23,11,A2
chatgpt,gpt-36.py,Print,25,25,8,A1
chatgpt,gpt-36.py,Simple Assignment,17,17,0,A1
chatgpt,gpt-36.py,Simple Assignment,18,18,0,A1
chatgpt,gpt-36.py,Simple Assignment,9,9,4,A1
chatgpt,gpt-36.py,Simplified incremental Assignment with increase amount,13,13,8,A2
chatgpt,gpt-36.py,Simple If statements,3,4,4,A1
chatgpt,gpt-36.py,Simple If statements,5,6,4,A1
chatgpt,gpt-36.py,Simple If statements,7,8,4,A1
chatgpt,gpt-36.py,Simple If statements,24,25,4,A1
chatgpt,gpt-36.py,Simple If statements,11,12,8,A1
chatgpt,gpt-36.py,Simple For Loop,23,25,0,A1
chatgpt,gpt-36.py,While with Else Loop,10,13,4,B1
chatgpt,gpt-36.py,Function with Simple argument,1,14,0,A1
chatgpt,gpt-36.py,Return,14,14,4,A1
chatgpt,gpt-36.py,Return,4,4,8,A1
chatgpt,gpt-36.py,Return,6,6,8,A1
chatgpt,gpt-36.py,Return,8,8,8,A1
chatgpt,gpt-36.py,Return,12,12,12,A1
chatgpt,gpt-37.py,Simple Tuple,5,5,0,A1
chatgpt,gpt-37.py,Simple Tuple,5,5,7,A1
chatgpt,gpt-37.py,Simple Tuple,13,13,4,A1
chatgpt,gpt-37.py,Simple Tuple,13,13,11,A1
chatgpt,gpt-37.py,Print,8,8,0,A1
chatgpt,gpt-37.py,'range' call function,10,10,9,A2
chatgpt,gpt-37.py,Print,11,11,4,A1
chatgpt,gpt-37.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-37.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-37.py,Simple Assignment,13,13,4,A1
chatgpt,gpt-37.py,Simple For Loop,10,13,0,A1
chatgpt,gpt-38.py,'range' call function,8,8,9,A2
chatgpt,gpt-38.py,Print,12,12,0,A1
chatgpt,gpt-38.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-38.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-38.py,Simplified incremental Assignment with increase multiplication,9,9,4,A2
chatgpt,gpt-38.py,Simple For Loop,8,9,0,A1
chatgpt,gpt-39.py,Print,8,8,0,A1
chatgpt,gpt-39.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-39.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-4.py,Print,9,9,0,A1
chatgpt,gpt-4.py,Print,10,10,0,A1
chatgpt,gpt-4.py,Simple If statements,3,6,4,A1
chatgpt,gpt-4.py,Function with Simple argument,1,6,0,A1
chatgpt,gpt-4.py,Return,4,4,8,A1
chatgpt,gpt-4.py,Return,6,6,8,A1
chatgpt,gpt-40.py,Simple List,2,2,10,A1
chatgpt,gpt-40.py,'range' call function,5,5,9,A2
chatgpt,gpt-40.py,Print,6,6,4,A1
chatgpt,gpt-40.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-40.py,Simple For Loop,5,6,0,A1
chatgpt,gpt-41.py,'range' call function,5,5,11,A2
chatgpt,gpt-41.py,Print,7,7,4,A1
chatgpt,gpt-41.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-41.py,Assigment with sum (total = total + 1),6,6,4,A1
chatgpt,gpt-41.py,Simple For Loop,5,7,0,A1
chatgpt,gpt-42.py,'range' call function,9,9,9,A2
chatgpt,gpt-42.py,Print,16,16,0,A1
chatgpt,gpt-42.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-42.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-42.py,Simple Assignment,6,6,0,A1
chatgpt,gpt-42.py,Simple Assignment,11,11,4,A1
chatgpt,gpt-42.py,Simplified incremental Assignment with increase amount,13,13,4,A2
chatgpt,gpt-42.py,Simple For Loop,9,13,0,A1
chatgpt,gpt-43.py,'range' call function,5,5,9,A2
chatgpt,gpt-43.py,'range' call function,9,9,9,A2
chatgpt,gpt-43.py,Print,6,6,4,A1
chatgpt,gpt-43.py,Print,10,10,4,A1
chatgpt,gpt-43.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-43.py,Simple For Loop,5,6,0,A1
chatgpt,gpt-43.py,Simple For Loop,9,10,0,A1
chatgpt,gpt-44.py,Print,2,2,4,A1
chatgpt,gpt-44.py,Print,3,3,4,A1
chatgpt,gpt-44.py,Function with Simple argument,1,3,0,A1
chatgpt,gpt-45.py,Print,7,7,0,A1
chatgpt,gpt-45.py,Print,10,10,0,A1
chatgpt,gpt-45.py,Print,2,2,4,A1
chatgpt,gpt-45.py,Print,4,4,8,A1
chatgpt,gpt-45.py,Simple For Loop,3,4,4,A1
chatgpt,gpt-45.py,Function with * argument ,1,4,0,B1
chatgpt,gpt-46.py,Simple Tuple,13,13,0,A1
chatgpt,gpt-46.py,Simple Tuple,6,6,11,A1
chatgpt,gpt-46.py,Print,10,10,0,A1
chatgpt,gpt-46.py,Print,14,14,0,A1
chatgpt,gpt-46.py,Simple Assignment,9,9,0,A1
chatgpt,gpt-46.py,Simple Assignment,13,13,0,A1
chatgpt,gpt-46.py,Assigment with sum (total = total + 1),3,3,4,A1
chatgpt,gpt-46.py,Assigment with sum (total = total + 1),4,4,4,A1
chatgpt,gpt-46.py,Function with Simple argument,1,6,0,A1
chatgpt,gpt-46.py,Return,6,6,4,A1
chatgpt,gpt-47.py,Print,2,2,4,A1
chatgpt,gpt-47.py,Function with Simple argument with Default argument,1,2,0,A2
chatgpt,gpt-48.py,Print,15,15,0,A1
chatgpt,gpt-48.py,Simple Assignment,14,14,0,A1
chatgpt,gpt-48.py,Simple Assignment,7,7,4,A1
chatgpt,gpt-48.py,Assigment with sum (total = total + 1),10,10,4,A1
chatgpt,gpt-48.py,Function with Simple argument,1,11,0,A1
chatgpt,gpt-48.py,Function with Simple argument,3,4,4,A1
chatgpt,gpt-48.py,Return,11,11,4,A1
chatgpt,gpt-48.py,Return,4,4,8,A1
chatgpt,gpt-49.py,Print,11,11,0,A1
chatgpt,gpt-49.py,Simple Assignment,10,10,0,A1
chatgpt,gpt-49.py,Simple If statements,3,7,4,A1
chatgpt,gpt-49.py,Recursive Functions,1,7,0,B2
chatgpt,gpt-49.py,Return,4,4,8,A1
chatgpt,gpt-49.py,Return,7,7,8,A1
chatgpt,gpt-5.py,Simple List,7,7,12,A1
chatgpt,gpt-5.py,Simple List,8,8,12,A1
chatgpt,gpt-5.py,Print,11,11,0,A1
chatgpt,gpt-5.py,Print,12,12,0,A1
chatgpt,gpt-5.py,Print,14,14,0,A1
chatgpt,gpt-5.py,Print,15,15,0,A1
chatgpt,gpt-5.py,Simple Assignment,7,7,0,A1
chatgpt,gpt-5.py,Simple Assignment,8,8,0,A1
chatgpt,gpt-5.py,Simple If statements,2,3,4,A1
chatgpt,gpt-5.py,Function with Simple argument,1,4,0,A1
chatgpt,gpt-5.py,Return,4,4,4,A1
chatgpt,gpt-5.py,Return,3,3,8,A1
chatgpt,gpt-50.py,Print,2,2,4,A1
chatgpt,gpt-50.py,Simple Assignment,5,5,0,A1
chatgpt,gpt-50.py,Function with Simple argument,1,2,0,A1
chatgpt,gpt-51.py,Print,4,4,0,A1
chatgpt,gpt-51.py,'range' call function,2,2,31,A2
chatgpt,gpt-51.py,List Comprehension with 1If statements,2,2,15,C1
chatgpt,gpt-51.py,Simple Assignment,2,2,0,A1
chatgpt,gpt-52.py,Simple List,1,1,4,A1
chatgpt,gpt-52.py,Print,6,6,0,A1
chatgpt,gpt-52.py,Simple Assignment,1,1,0,A1
chatgpt,gpt-52.py,Simple Assignment,4,4,0,A1
chatgpt,gpt-53.py,Print,24,24,0,A1
chatgpt,gpt-53.py,Simple Assignment,22,22,0,A1
chatgpt,gpt-53.py,Simple Assignment,23,23,0,A1
chatgpt,gpt-53.py,Simple Assignment,7,7,4,A1
chatgpt,gpt-53.py,Assigment with sum (total = total + 1),10,10,4,A1
chatgpt,gpt-53.py,Simple Assignment,11,11,4,A1
chatgpt,gpt-53.py,Simple Assignment,14,14,4,A1
chatgpt,gpt-53.py,Assigment with sum (total = total + 1),17,17,4,A1
chatgpt,gpt-53.py,Simple If statements,3,4,4,A1
chatgpt,gpt-53.py,Function with Simple argument,1,19,0,A1
chatgpt,gpt-53.py,Return,19,19,4,A1
chatgpt,gpt-53.py,Return,4,4,8,A1
chatgpt,gpt-54.py,Print,24,24,0,A1
chatgpt,gpt-54.py,Print,25,25,0,A1
chatgpt,gpt-54.py,Simple Assignment,18,18,0,A1
chatgpt,gpt-54.py,Simple Assignment,19,19,0,A1
chatgpt,gpt-54.py,Simple Assignment,21,21,0,A1
chatgpt,gpt-54.py,Simple Assignment,22,22,0,A1
chatgpt,gpt-54.py,Simple Assignment,2,2,4,A1
chatgpt,gpt-54.py,Assigment with sum (total = total + 1),9,9,4,A1
chatgpt,gpt-54.py,Assigment with sum (total = total + 1),10,10,4,A1
chatgpt,gpt-54.py,Simple Assignment,13,13,4,A1
chatgpt,gpt-54.py,Simple If statements,5,6,4,A1
chatgpt,gpt-54.py,Function with Simple argument,1,15,0,A1
chatgpt,gpt-54.py,Return,15,15,4,A1
chatgpt,gpt-54.py,Return,6,6,8,A1
chatgpt,gpt-55.py,Print,14,14,0,A1
chatgpt,gpt-55.py,Simple Assignment,11,11,0,A1
chatgpt,gpt-55.py,Simple Assignment,12,12,0,A1
chatgpt,gpt-55.py,Simple Assignment,13,13,0,A1
chatgpt,gpt-55.py,Assigment with sum (total = total + 1),3,3,4,A1
chatgpt,gpt-55.py,Assigment with sum (total = total + 1),6,6,4,A1
chatgpt,gpt-55.py,Function with Simple argument,1,8,0,A1
chatgpt,gpt-55.py,Return,8,8,4,A1
chatgpt,gpt-56.py,Simple Tuple,11,11,11,A1
chatgpt,gpt-56.py,Simple Tuple,15,15,4,A1
chatgpt,gpt-56.py,Simple Tuple,16,16,4,A1
chatgpt,gpt-56.py,Simple Tuple,5,5,15,A1
chatgpt,gpt-56.py,Print,27,27,0,A1
chatgpt,gpt-56.py,Simple Assignment,24,24,0,A1
chatgpt,gpt-56.py,Simple Assignment,25,25,0,A1
chatgpt,gpt-56.py,Simple Assignment,26,26,0,A1
chatgpt,gpt-56.py,Simple Assignment,2,2,4,A1
chatgpt,gpt-56.py,Simple Assignment,7,7,4,A1
chatgpt,gpt-56.py,Simple Assignment,8,8,4,A1
chatgpt,gpt-56.py,Simple Assignment,9,9,4,A1
chatgpt,gpt-56.py,Simple Assignment,15,15,4,A1
chatgpt,gpt-56.py,Simple Assignment,16,16,4,A1
chatgpt,gpt-56.py,Assigment with sum (total = total + 1),19,19,4,A1
chatgpt,gpt-56.py,Simple If statements,4,5,4,A1
chatgpt,gpt-56.py,Function with Simple argument,1,11,0,A1
chatgpt,gpt-56.py,Function with Simple argument,13,21,0,A1
chatgpt,gpt-56.py,Return,11,11,4,A1
chatgpt,gpt-56.py,Return,21,21,4,A1
chatgpt,gpt-56.py,Return,5,5,8,A1
chatgpt,gpt-57.py,Print,14,14,0,A1
chatgpt,gpt-57.py,Simple Atributte,7,7,22,A2
chatgpt,gpt-57.py,Simple Atributte,7,7,49,A2
chatgpt,gpt-57.py,Simple Atributte,3,3,45,A2
chatgpt,gpt-57.py,Simple Atributte,4,4,45,A2
chatgpt,gpt-57.py,List Comprehension with 1If statements,3,3,22,C1
chatgpt,gpt-57.py,List Comprehension with 1If statements,4,4,22,C1
chatgpt,gpt-57.py,Simple Assignment,12,12,0,A1
chatgpt,gpt-57.py,Simple Assignment,13,13,0,A1
chatgpt,gpt-57.py,Simple Assignment,3,3,4,A1
chatgpt,gpt-57.py,Simple Assignment,4,4,4,A1
chatgpt,gpt-57.py,Assigment with sum (total = total + 1),7,7,4,A1
chatgpt,gpt-57.py,Function with Simple argument,1,9,0,A1
chatgpt,gpt-57.py,Return,9,9,4,A1
chatgpt,gpt-58.py,Simple Tuple,20,20,0,A1
chatgpt,gpt-58.py,Simple Tuple,16,16,11,A1
chatgpt,gpt-58.py,Print,21,21,0,A1
chatgpt,gpt-58.py,Print,22,22,0,A1
chatgpt,gpt-58.py,Print,23,23,0,A1
chatgpt,gpt-58.py,Simple Atributte,9,9,11,A2
chatgpt,gpt-58.py,Simple Atributte,11,11,13,A2
chatgpt,gpt-58.py,Simple Assignment,19,19,0,A1
chatgpt,gpt-58.py,Simple Assignment,20,20,0,A1
chatgpt,gpt-58.py,Simple Assignment,3,3,4,A1
